mode,dataset,k,algo,algo_display,step,score,score_raw,json_path,source
k,amc23x8,64,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,95.5,95.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_opra_opra/Qwen2.5-math-1.5B_opra_opra__global_step_100/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,128,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,98.1,98.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_opra_opra/Qwen2.5-math-1.5B_opra_opra__global_step_100/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,1,Qwen2.5-math-1.5B_pissa,PiSSA,313,1.8,1.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_313/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Qwen2.5-math-1.5B_rslora,RSLoRA,100,18.3,18.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_rslora/Qwen2.5-math-1.5B_rslora__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Qwen2.5-math-1.5B_rslora,RSLoRA,100,34.2,34.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_rslora/Qwen2.5-math-1.5B_rslora__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,16,Qwen2.5-math-1.5B_rslora,RSLoRA,100,39.1,39.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_rslora/Qwen2.5-math-1.5B_rslora__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,32,Qwen2.5-math-1.5B_rslora,RSLoRA,100,43.8,43.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_rslora/Qwen2.5-math-1.5B_rslora__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,64,Qwen2.5-math-1.5B_rslora,RSLoRA,100,48.1,48.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_rslora/Qwen2.5-math-1.5B_rslora__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Qwen2.5-math-1.5B_rslora,RSLoRA,100,51.8,51.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_rslora/Qwen2.5-math-1.5B_rslora__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Base Model,Base Model,-1,5.1,5.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-1.5B/g2/minerva_math/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Qwen2.5-math-1.5B_vanilla,LoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Qwen2.5-math-1.5B_vanilla,LoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,16,Qwen2.5-math-1.5B_vanilla,LoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,32,Qwen2.5-math-1.5B_vanilla,LoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,64,Qwen2.5-math-1.5B_vanilla,LoRA,300,58.9,58.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Qwen2.5-math-1.5B_vanilla,LoRA,300,63.2,63.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,14.9,14.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,33.5,33.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,16,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,39.2,39.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,32,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,44.4,44.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,64,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,49.1,49.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,54.0,54.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,ver_rule_grpo_nocurl_Qwen2.5-math-1.5B,FFT,313,15.4,15.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Qwen2.5-math-1.5B/ver_rule_grpo_nocurl_Qwen2.5-math-1.5B__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,ver_rule_grpo_nocurl_Qwen2.5-math-1.5B,FFT,313,16.2,16.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Qwen2.5-math-1.5B/ver_rule_grpo_nocurl_Qwen2.5-math-1.5B__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Qwen2.5-math-1.5B_olora,OLoRA,313,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Qwen2.5-math-1.5B_olora,OLoRA,313,0.6,0.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,16,Qwen2.5-math-1.5B_olora,OLoRA,313,1.0,1.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,32,Qwen2.5-math-1.5B_olora,OLoRA,313,1.8,1.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,64,Qwen2.5-math-1.5B_olora,OLoRA,313,3.0,3.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Qwen2.5-math-1.5B_olora,OLoRA,313,4.8,4.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),200,23.9,23.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k0/Qwen2.5-math-1.5B_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,minerva_math,8,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,39.6,39.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k0/Qwen2.5-math-1.5B_opra_r32_k0__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,minerva_math,16,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,44.0,44.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k0/Qwen2.5-math-1.5B_opra_r32_k0__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,minerva_math,32,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,48.5,48.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k16/Qwen2.5-math-1.5B_opra_r32_k16__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,minerva_math,64,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,60.3,60.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_opra_opra/Qwen2.5-math-1.5B_opra_opra__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,64.7,64.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_opra_opra/Qwen2.5-math-1.5B_opra_opra__global_step_100/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Qwen2.5-math-1.5B_pissa,PiSSA,313,0.8,0.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Qwen2.5-math-1.5B_pissa,PiSSA,313,4.3,4.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,16,Qwen2.5-math-1.5B_pissa,PiSSA,313,6.6,6.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,32,Qwen2.5-math-1.5B_pissa,PiSSA,313,9.0,9.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,64,Qwen2.5-math-1.5B_pissa,PiSSA,313,10.8,10.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Qwen2.5-math-1.5B_pissa,PiSSA,313,11.8,11.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Base Model,Base Model,-1,25.1,25.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-1.5B/g2/olympiadbench/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Qwen2.5-math-1.5B_vanilla,LoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,Qwen2.5-math-1.5B_vanilla,LoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,16,Qwen2.5-math-1.5B_vanilla,LoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,32,Qwen2.5-math-1.5B_vanilla,LoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,64,Qwen2.5-math-1.5B_vanilla,LoRA,300,64.5,64.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,128,Qwen2.5-math-1.5B_vanilla,LoRA,300,67.7,67.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_vanilla/Qwen2.5-math-1.5B_vanilla__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,12.8,12.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,24.6,24.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,16,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,28.1,28.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,32,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,31.4,31.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,64,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,34.2,34.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,128,Qwen2.5-math-1.5B_adalora,AdaLoRA,300,36.6,36.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_adalora/Qwen2.5-math-1.5B_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,ver_rule_grpo_nocurl_Qwen2.5-math-1.5B,FFT,313,31.4,31.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Qwen2.5-math-1.5B/ver_rule_grpo_nocurl_Qwen2.5-math-1.5B__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,ver_rule_grpo_nocurl_Qwen2.5-math-1.5B,FFT,313,34.3,34.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Qwen2.5-math-1.5B/ver_rule_grpo_nocurl_Qwen2.5-math-1.5B__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Qwen2.5-math-1.5B_olora,OLoRA,313,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,Qwen2.5-math-1.5B_olora,OLoRA,313,0.6,0.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,16,Qwen2.5-math-1.5B_olora,OLoRA,313,1.2,1.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,32,Qwen2.5-math-1.5B_olora,OLoRA,313,2.2,2.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,64,Qwen2.5-math-1.5B_olora,OLoRA,313,4.0,4.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,128,Qwen2.5-math-1.5B_olora,OLoRA,313,6.9,6.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_olora/Qwen2.5-math-1.5B_olora__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),300,35.1,35.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k16/Qwen2.5-math-1.5B_opra_r32_k16__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_part2_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,8,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),300,57.5,57.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k16/Qwen2.5-math-1.5B_opra_r32_k16__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_part2_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,16,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,63.8,63.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k16/Qwen2.5-math-1.5B_opra_r32_k16__global_step_100/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_part2_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,32,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),100,70.2,70.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k16/Qwen2.5-math-1.5B_opra_r32_k16__global_step_100/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_part2_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,64,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),300,70.2,65.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k2/Qwen2.5-math-1.5B_opra_r32_k2__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,128,Qwen2.5-math-1.5B_opra_opra,RCA (Ours),300,70.2,68.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Qwen2_5_math_1_5B_opra_r32_k2/Qwen2.5-math-1.5B_opra_r32_k2__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,1,Qwen2.5-math-1.5B_pissa,PiSSA,300,1.0,1.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,Qwen2.5-math-1.5B_pissa,PiSSA,300,5.0,5.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,16,Qwen2.5-math-1.5B_pissa,PiSSA,300,7.8,7.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,32,Qwen2.5-math-1.5B_pissa,PiSSA,300,11.0,11.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,64,Qwen2.5-math-1.5B_pissa,PiSSA,300,13.8,13.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_1_5B_pissa/Qwen2.5-math-1.5B_pissa__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
