mode,dataset,k,algo,algo_display,step,score,score_raw,json_path,source
k,amc23x8,128,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),100,87.2,87.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_opra_opra/Llama-3.2-3B-Instruct_opra_opra__global_step_100/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,1,Base Model,Base Model,-1,17.2,17.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,8,Base Model,Base Model,-1,54.7,54.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,1,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,8,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,16,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.2,0.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,32,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.5,0.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,64,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.9,0.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,128,Llama-3.2-3B-Instruct_olora,OLoRA,200,1.9,1.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,1,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,8,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,16,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,32,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,64,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,128,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,1,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,16.9,16.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,8,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,53.8,53.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,16,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,67.2,67.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,32,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,76.7,76.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,64,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,83.3,83.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,128,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,89.1,89.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,1,Llama-3.2-3B-Instruct_vanilla,LoRA,300,17.5,17.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_vanilla/Llama-3.2-3B-Instruct_vanilla__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,8,Llama-3.2-3B-Instruct_vanilla,LoRA,300,49.4,49.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_vanilla/Llama-3.2-3B-Instruct_vanilla__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,16,Llama-3.2-3B-Instruct_vanilla,LoRA,300,58.8,58.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_vanilla/Llama-3.2-3B-Instruct_vanilla__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,32,Llama-3.2-3B-Instruct_vanilla,LoRA,300,65.8,65.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_vanilla/Llama-3.2-3B-Instruct_vanilla__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,64,Llama-3.2-3B-Instruct_vanilla,LoRA,300,71.3,71.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_vanilla/Llama-3.2-3B-Instruct_vanilla__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,128,Llama-3.2-3B-Instruct_vanilla,LoRA,300,75.9,75.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_vanilla/Llama-3.2-3B-Instruct_vanilla__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,1,ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct,FFT,313,24.3,24.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Llama-3.2-3B-Instruct/ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct__global_step_313/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,8,ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct,FFT,313,57.5,57.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Llama-3.2-3B-Instruct/ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct__global_step_313/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,minerva_math,8,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.2,0.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,minerva_math,16,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.3,0.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,minerva_math,32,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.4,0.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,minerva_math,64,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.4,0.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_opra_opra/Llama-3.2-3B-Instruct_opra_opra__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.4,0.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_opra_opra/Llama-3.2-3B-Instruct_opra_opra__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Base Model,Base Model,-1,4.8,4.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/minerva_math/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Base Model,Base Model,-1,4.8,4.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/minerva_math/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,16,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,32,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,64,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.2,0.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.4,0.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,16,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.2,0.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,32,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.4,0.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,64,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,0.8,0.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Llama-3.2-3B-Instruct_rslora,RSLoRA,300,1.6,1.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_rslora/Llama-3.2-3B-Instruct_rslora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,6.0,6.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,21.3,21.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,16,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,28.0,28.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,32,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,35.0,35.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,64,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,41.5,41.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,128,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,46.7,46.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,1,ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct,FFT,313,8.2,8.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Llama-3.2-3B-Instruct/ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,minerva_math,8,ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct,FFT,313,8.4,8.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Llama-3.2-3B-Instruct/ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct__global_step_313/g2/minerva_math/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,8,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,16,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,32,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,olympiadbench,64,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,27.9,27.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_opra_opra/Llama-3.2-3B-Instruct_opra_opra__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,128,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,31.0,31.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_opra_opra/Llama-3.2-3B-Instruct_opra_opra__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Base Model,Base Model,-1,12.7,12.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/olympiadbench/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,Base Model,Base Model,-1,16.4,16.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/olympiadbench/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,16,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,32,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,64,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,128,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,16,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
